labels,key_words,review
menu,2 place staff price menu ambience food miscellaneous service,staff is still working out their kinks and learning about the menu but no real complaints.
service,3 place staff price menu ambience food miscellaneous service,"It was worth the wait , an hour, without a reservation, for an out of this world meal."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"It was worth the wait , an hour, without a reservation, for an out of this world meal."
menu,2 place staff price menu ambience food miscellaneous service,"Among us, we ordered a large sampling of the menu, and everyone thoroughly enjoyed their meal."
food,3 place staff price menu ambience food miscellaneous service,"Among us, we ordered a large sampling of the menu, and everyone thoroughly enjoyed their meal."
service,3 place staff price menu ambience food miscellaneous service,Service was unbelievably on target down to the smallest detail; our waiter invited us to sample a new desert under consideration for their menu and a new line of ice wines.
staff,3 place staff price menu ambience food miscellaneous service,Service was unbelievably on target down to the smallest detail; our waiter invited us to sample a new desert under consideration for their menu and a new line of ice wines.
menu,2 place staff price menu ambience food miscellaneous service,Service was unbelievably on target down to the smallest detail; our waiter invited us to sample a new desert under consideration for their menu and a new line of ice wines.
food,2 place staff price menu ambience food miscellaneous service,Service was unbelievably on target down to the smallest detail; our waiter invited us to sample a new desert under consideration for their menu and a new line of ice wines.
staff,1 place staff price menu ambience food miscellaneous service,"In addition, the manager refused to come over to apologize - but told the waitress to offer us TWO desserts on the house- when there were FOUR people dining."
food,2 place staff price menu ambience food miscellaneous service,"In addition, the manager refused to come over to apologize - but told the waitress to offer us TWO desserts on the house- when there were FOUR people dining."
staff,1 place staff price menu ambience food miscellaneous service,The waiter disappeared after dropping off the food so I had no choice but to eat it as is.
food,2 place staff price menu ambience food miscellaneous service,The waiter disappeared after dropping off the food so I had no choice but to eat it as is.
staff,3 place staff price menu ambience food miscellaneous service,"I did not find the wait staff to rude at all, how involved do you really want them in your meal right?"
food,2 place staff price menu ambience food miscellaneous service,"I did not find the wait staff to rude at all, how involved do you really want them in your meal right?"
food,2 place staff price menu ambience food miscellaneous service,"Half way through the meal my husband had to go to the bar to order his own beer, since the server never came back."
