labels	key_words	review
2place	place	After a crazy day @ work, with no reservation, we were so lucky to score a seat at the bar on an incredibly busy evening.
2food	food	I also asked for a chef (thought that may be able to talk about the food for the party), but the waitress said that there was no chef at the restaurant.
1staff	staff	I also asked for a chef (thought that may be able to talk about the food for the party), but the waitress said that there was no chef at the restaurant.
1staff	staff	Our waiter (who also seemed to be the manager) dropped red wine all over me the contents of my purse and all he did was apologize quickly, hand me some club soda and avoid me for the rest of the time I was there.
2food	food	Our waiter (who also seemed to be the manager) dropped red wine all over me the contents of my purse and all he did was apologize quickly, hand me some club soda and avoid me for the rest of the time I was there.
1place	place	The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.
2miscellaneous	miscellaneous	The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.
2menu	menu	The place was so dark, I needed the table candle to read the menu and could not properly see what I was eating.
1service	service	People were leaving because they had been waiting for hours, however we decided to stay and have a complimentary drink at the bar which was absoloutely beautiful along with the view, the only plus.
2place	place	People were leaving because they had been waiting for hours, however we decided to stay and have a complimentary drink at the bar which was absoloutely beautiful along with the view, the only plus.
2food	food	Dining experience begins with cracked, filthy vinyl tile flooring tables so small close together that you couldn't move.
1miscellaneous	miscellaneous	Dining experience begins with cracked, filthy vinyl tile flooring tables so small close together that you couldn't move.
2menu	menu	*Food:Just about anything on the menu, however the sandwhiches are most popular and recommended.
3food	food	*Food:Just about anything on the menu, however the sandwhiches are most popular and recommended.
2food	food	To be fair, I realize I was there for lunch and that the food is probbably better at dinner service when a full kitchen staff has arrived and prepped, but I doubt I'd return to find out with so many other options in the neighborhood i already trust.
3staff	staff	To be fair, I realize I was there for lunch and that the food is probbably better at dinner service when a full kitchen staff has arrived and prepped, but I doubt I'd return to find out with so many other options in the neighborhood i already trust.
3food	food	Food and Service of the same high quality elsewhere in NY would have been twice the cost.
2price	price	Food and Service of the same high quality elsewhere in NY would have been twice the cost.
3food	food	Silky black bass with porcini mushrooms carries smoky, earthy and buttery overtones that somehow never overpower the fish, and whole-roasted baby pig includes belly meat, braised for 24 hours in five spice-ginger glaze, and yet the pork flavor is still fully present.
2miscellaneous	miscellaneous	Silky black bass with porcini mushrooms carries smoky, earthy and buttery overtones that somehow never overpower the fish, and whole-roasted baby pig includes belly meat, braised for 24 hours in five spice-ginger glaze, and yet the pork flavor is still fully present.
2food	food	Overall,it's a good place to have dinner and hang out if you do not mind waiting for food,weird music and rude manager.
2service	service	Overall,it's a good place to have dinner and hang out if you do not mind waiting for food,weird music and rude manager.
1ambience	ambience	Overall,it's a good place to have dinner and hang out if you do not mind waiting for food,weird music and rude manager.
2food	food	Went there for dinner last night w/ my boyfriend and a friend after work and got there around 7 so we were able to score seats in this tiny cramped space.
1place	place	Went there for dinner last night w/ my boyfriend and a friend after work and got there around 7 so we were able to score seats in this tiny cramped space.
1food	food	The chips and salsa are good, but the meal is not worth the wait.
2service	service	The chips and salsa are good, but the meal is not worth the wait.
2staff	staff	There is NO waiting area - waiters, diners,and staff all converge in a tight space.
