labels,key_words,review
QUALITY,1 chicken casserole,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
RESTAURANT,1 NEG,Probably would not go again...
GENERAL,1 NEG,Probably would not go again...
FOOD,3 food,"i've been to sapphire twice and both times the food was fine, if not good."
QUALITY,3 food,"i've been to sapphire twice and both times the food was fine, if not good."
FOOD,3 chicken,"stick with the chicken, beef, and lamb dishes."
QUALITY,3 chicken,"stick with the chicken, beef, and lamb dishes."
SERVICE,3 service,"service is friendly, and never had a problem walking in and getting a table."
GENERAL,3 service,"service is friendly, and never had a problem walking in and getting a table."
FOOD,1 dessert,skip dessert.
QUALITY,1 dessert,skip dessert.
FOOD,3 Reuben sandwich,Best Reuben sandwich ever!
QUALITY,3 Reuben sandwich,Best Reuben sandwich ever!
FOOD,3 NEG,A classic!
QUALITY,3 NEG,A classic!
RESTAURANT,3 Bloom's,Don't miss Bloom's on your next trip to Manhatten.
GENERAL,3 Bloom's,Don't miss Bloom's on your next trip to Manhatten.
RESTAURANT,3 place,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York."
MISCELLANEOUS,3 place,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York."
RESTAURANT,3 Bloom's,Thanks Bloom's for a lovely trip.
GENERAL,3 Bloom's,Thanks Bloom's for a lovely trip.
FOOD,1 food,"The food was not fresh, the sauces were bland and very oily."
QUALITY,1 food,"The food was not fresh, the sauces were bland and very oily."
FOOD,1 NEG,It just wasn't Thai.
QUALITY,1 NEG,It just wasn't Thai.
FOOD,1 NEG,Was surprisingly disappointed.
QUALITY,1 NEG,Was surprisingly disappointed.
FOOD,1 Pizza,Pizza was a little soggy.
QUALITY,1 Pizza,Pizza was a little soggy.
FOOD,3 Ravioli,Ravioli was good...but I have to say that I found everything a bit overpriced.
QUALITY,3 Ravioli,Ravioli was good...but I have to say that I found everything a bit overpriced.
DRINKS,1 wines by the glass,Not enough wines by the glass either.
STYLE_OPTIONS,1 wines by the glass,Not enough wines by the glass either.
SERVICE,3 Service,"Service, however, was excellent...and I liked the setting/atmosphere a lot. "
GENERAL,3 Service,"Service, however, was excellent...and I liked the setting/atmosphere a lot. "
FOOD,2 Food,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw."
QUALITY,2 Food,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw."
RESTAURANT,3 place,This place is a great bargain.
PRICES,3 place,This place is a great bargain.
FOOD,3 Pakistani food,Authentic Pakistani food.
QUALITY,3 Pakistani food,Authentic Pakistani food.
SERVICE,3 People,People are always friendly.
GENERAL,3 People,People are always friendly.
AMBIENCE,2 decor,Don't waste money on decor.
GENERAL,2 decor,Don't waste money on decor.
FOOD,3 food,"Just straight up cheap, good food."
QUALITY,3 food,"Just straight up cheap, good food."
RESTAURANT,3 Faan,Faan is sooo good.
GENERAL,3 Faan,Faan is sooo good.
FOOD,3 pad thai,The best pad thai i've ever had.
QUALITY,3 pad thai,The best pad thai i've ever had.
AMBIENCE,3 design,The design and atmosphere is just as good.
GENERAL,3 design,The design and atmosphere is just as good.
DRINKS,3 bottles of wine,bottles of wine are cheap and good.
PRICES,3 bottles of wine,bottles of wine are cheap and good.
RESTAURANT,3 NEG,What more could you want?
GENERAL,3 NEG,What more could you want?
FOOD,1 food,The food was actually aweful.
QUALITY,1 food,The food was actually aweful.
FOOD,1 NEG,I'm not picky - but it was actually gross.
QUALITY,1 NEG,I'm not picky - but it was actually gross.
FOOD,1 mussles,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
QUALITY,1 mussles,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
AMBIENCE,3 atmosphere,"Nice atmosphere, the service was very pleasant and the desert was good."
GENERAL,3 atmosphere,"Nice atmosphere, the service was very pleasant and the desert was good."
RESTAURANT,1 NEG,Wouldn't recomend it for dinner!
GENERAL,1 NEG,Wouldn't recomend it for dinner!
RESTAURANT,3 NEG,This is the perfect date spot for Williamsburg couples.
MISCELLANEOUS,3 NEG,This is the perfect date spot for Williamsburg couples.
AMBIENCE,3 jukebox,The jukebox plays everything from Italian Opera to The Strokes.
GENERAL,3 jukebox,The jukebox plays everything from Italian Opera to The Strokes.
FOOD,3 food,"The food is amazing, rich pastas and fresh doughy pizza."
QUALITY,3 food,"The food is amazing, rich pastas and fresh doughy pizza."
AMBIENCE,3 vibe,"Best of all is the warm vibe, the owner is super friendly and service is fast."
GENERAL,3 vibe,"Best of all is the warm vibe, the owner is super friendly and service is fast."
RESTAURANT,2 NEG,"If only they delivered, they'd make a mint!"
MISCELLANEOUS,2 NEG,"If only they delivered, they'd make a mint!"
DRINKS,3 drinks,go here for the drinks!
QUALITY,3 drinks,go here for the drinks!
DRINKS,3 drinks,the drinks are amazing and half off till 8pm.
QUALITY,3 drinks,the drinks are amazing and half off till 8pm.
SERVICE,3 Usha,"Ask for Usha, the nicest bartender in manhattan."
GENERAL,3 Usha,"Ask for Usha, the nicest bartender in manhattan."
DRINKS,3 sassy lassi,My fav was the sassy lassi...
QUALITY,3 sassy lassi,My fav was the sassy lassi...
FOOD,3 roti rolls,This is an amazing place to try some roti rolls.
QUALITY,3 roti rolls,This is an amazing place to try some roti rolls.
FOOD,3 Unda (Egg) rolls,I really recommend the very simple Unda (Egg) rolls.
QUALITY,3 Unda (Egg) rolls,I really recommend the very simple Unda (Egg) rolls.
FOOD,3 spices,"Delicate spices, onions, eggs and a kick-ass roti."
QUALITY,3 spices,"Delicate spices, onions, eggs and a kick-ass roti."
FOOD,3 NEG,Amazing!
QUALITY,3 NEG,Amazing!
AMBIENCE,3 Toons,"Toons has recently been redone, so it's now a very attractive space."
GENERAL,3 Toons,"Toons has recently been redone, so it's now a very attractive space."
FOOD,3 food,The food's as good as ever.
QUALITY,3 food,The food's as good as ever.
FOOD,3 Thai food,"In an area sadly lacking in decent Thai food, this is one of the best spots."
QUALITY,3 Thai food,"In an area sadly lacking in decent Thai food, this is one of the best spots."
AMBIENCE,3 decor,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
GENERAL,3 decor,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
FOOD,3 portions,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people."
STYLE_OPTIONS,3 portions,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people."
RESTAURANT,3 NEG,Can't wait to go back.
GENERAL,3 NEG,Can't wait to go back.
FOOD,3 drumsticks over rice,Best drumsticks over rice and sour spicy soup in town!
QUALITY,3 drumsticks over rice,Best drumsticks over rice and sour spicy soup in town!
FOOD,3 Beef noodle soup,Beef noodle soup is good as well.
QUALITY,3 Beef noodle soup,Beef noodle soup is good as well.
SERVICE,3 service,The service is good and the resturant is clean.
GENERAL,3 service,The service is good and the resturant is clean.
FOOD,3 Taiwanese food,Best Taiwanese food in NY!
QUALITY,3 Taiwanese food,Best Taiwanese food in NY!
RESTAURANT,3 Rao's,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.
GENERAL,3 Rao's,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.
RESTAURANT,3 NEG,"For those that go once and don't enjoy it, all I can say is that they just don't get it."
GENERAL,3 NEG,"For those that go once and don't enjoy it, all I can say is that they just don't get it."
SERVICE,3 service,Rao's has the best service and atmosphere in NYC.
GENERAL,3 service,Rao's has the best service and atmosphere in NYC.
RESTAURANT,2 NEG,Good luck getting a table.
MISCELLANEOUS,2 NEG,Good luck getting a table.
RESTAURANT,3 place,My roommate and I LOVE this place.
GENERAL,3 place,My roommate and I LOVE this place.
AMBIENCE,3 outdoor seating,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me."
GENERAL,3 outdoor seating,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me."
AMBIENCE,3 Indoor,Indoor was very cozy and cute.
GENERAL,3 Indoor,Indoor was very cozy and cute.
FOOD,3 portion,"The portion sizes here are huge, and the sushi is good."
STYLE_OPTIONS,3 portion,"The portion sizes here are huge, and the sushi is good."
SERVICE,3 Staff,Staff is very accomodating.
GENERAL,3 Staff,Staff is very accomodating.
FOOD,3 dumplings,"Excellent dumplings served amid clean, chic decor."
QUALITY,3 dumplings,"Excellent dumplings served amid clean, chic decor."
FOOD,3 $10 10-piece dim sum combo,"I got the $10 10-piece dim sum combo, every bite of which was great."
QUALITY,3 $10 10-piece dim sum combo,"I got the $10 10-piece dim sum combo, every bite of which was great."
FOOD,1 NEG,But $1 for each small piece???
PRICES,1 NEG,But $1 for each small piece???
FOOD,1 NEG,Not worth it.
PRICES,1 NEG,Not worth it.
RESTAURANT,1 NEG,I won't go back unless someone else is footing the bill.
GENERAL,1 NEG,I won't go back unless someone else is footing the bill.
AMBIENCE,3 decor,The decor is very simple but comfortable.
GENERAL,3 decor,The decor is very simple but comfortable.
FOOD,3 food,The food was delicious but do not come here on a empty stomach.
QUALITY,3 food,The food was delicious but do not come here on a empty stomach.
FOOD,1 portions,The portions are small but being that the food was so good makes up for that.
STYLE_OPTIONS,1 portions,The portions are small but being that the food was so good makes up for that.
FOOD,3 crabmeat lasagna,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
QUALITY,3 crabmeat lasagna,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
SERVICE,3 staff,The staff there is very attentive and down to earth.
GENERAL,3 staff,The staff there is very attentive and down to earth.
RESTAURANT,3 NEG,I loved it and would go again.
GENERAL,3 NEG,I loved it and would go again.
FOOD,3 Indian food,Great Indian food and the service is incredible.
QUALITY,3 Indian food,Great Indian food and the service is incredible.
SERVICE,3 owner,The owner truly caters to all your needs.
GENERAL,3 owner,The owner truly caters to all your needs.
SERVICE,3 NEG,"When family came in he gave them apps to test their palets, and then ordered for them."
GENERAL,3 NEG,"When family came in he gave them apps to test their palets, and then ordered for them."
SERVICE,3 NEG,Everyone was more then happy with his choices.
GENERAL,3 NEG,Everyone was more then happy with his choices.
FOOD,3 food,Great food and the prices are very reasonable.
QUALITY,3 food,Great food and the prices are very reasonable.
FOOD,3 food,The food here does a great service to the name (Cantonese that is...).
QUALITY,3 food,The food here does a great service to the name (Cantonese that is...).
FOOD,3 egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.
